longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.29,34.05,40.0,907.0,349.0,1426.0,323.0,1.8571,153973.0,<1H OCEAN
-120.88,38.91,15.0,3876.0,778.0,1960.0,691.0,2.902,130486.0,INLAND
-118.03,34.09,29.0,1219.0,338.0,1152.0,323.0,2.8029,181650.0,INLAND
-119.28,35.52,36.0,786.0,194.0,573.0,134.0,2.2321,46939.0,INLAND
-121.49,38.52,37.0,1902.0,413.0,955.0,384.0,3.1014,98727.0,INLAND
-117.92,33.79,29.0,3692.0,969.0,2683.0,881.0,3.1726,192816.0,<1H OCEAN
-117.44,34.1,43.0,1614.0,400.0,926.0,349.0,2.075,95672.0,INLAND
-118.35,34.06,52.0,3446.0,1360.0,1768.0,1245.0,2.4722,449750.71,<1H OCEAN
-117.16,33.61,3.0,2744.0,428.0,1223.0,366.0,4.7944,217898.01,<1H OCEAN
-118.06,34.1,43.0,1833.0,355.0,786.0,334.0,3.5761,261729.0,<1H OCEAN
-119.69,36.81,15.0,2892.0,496.0,1634.0,501.0,4.4934,96882.0,INLAND
-118.14,34.08,24.0,2999.0,786.0,2937.0,796.0,2.9405,208589.0,<1H OCEAN
-122.03,36.98,37.0,2817.0,716.0,1341.0,662.0,2.1553,238705.0,NEAR OCEAN
-118.61,34.17,31.0,1689.0,362.0,705.0,360.0,4.0,278647.05,<1H OCEAN
-118.15,34.7,36.0,2696.0,454.0,1192.0,452.0,3.9615,118746.0,INLAND
-121.91,37.36,42.0,3224.0,708.0,1940.0,674.0,3.2153,207706.0,<1H OCEAN
-122.45,41.28,15.0,2740.0,503.0,1188.0,445.0,3.4519,125831.0,INLAND
-117.64,34.07,52.0,1644.0,372.0,1269.0,355.0,2.6913,111033.0,INLAND
-117.07,32.71,39.0,2754.0,652.0,2263.0,619.0,2.2454,104004.0,NEAR OCEAN
-118.53,34.14,28.0,6920.0,906.0,2515.0,860.0,9.2189,496590.95,<1H OCEAN
-121.5,38.53,37.0,3642.0,684.0,1508.0,657.0,3.5231,115282.0,INLAND
-121.51,37.02,19.0,2372.0,394.0,1142.0,365.0,4.0238,314102.0,INLAND
-122.13,37.44,43.0,3004.0,440.0,1088.0,427.0,9.1508,496384.92,NEAR BAY
-119.04,34.22,18.0,3117.0,583.0,2079.0,545.0,4.6458,218411.0,<1H OCEAN
-118.33,34.07,52.0,1482.0,171.0,531.0,161.0,15.0001,500001.0,<1H OCEAN
-122.41,37.76,52.0,2479.0,515.0,1816.0,496.0,3.0774,298932.01,NEAR BAY
-118.48,34.07,37.0,4042.0,549.0,1318.0,542.0,12.8665,500001.0,<1H OCEAN
-121.27,38.44,19.0,2780.0,414.0,1320.0,404.0,5.8831,210719.0,INLAND
-117.88,33.84,31.0,3301.0,712.0,1532.0,682.0,3.7303,217015.0,<1H OCEAN
-122.47,37.78,52.0,2951.0,647.0,1448.0,591.0,3.1392,419829.06,NEAR BAY
-122.31,37.55,45.0,507.0,140.0,305.0,139.0,2.6159,283299.07,NEAR OCEAN
-118.27,33.87,21.0,6108.0,1130.0,3244.0,1113.0,4.2768,186459.0,<1H OCEAN
-117.67,34.06,26.0,1592.0,429.0,1182.0,365.0,2.4583,117345.0,INLAND
-122.52,37.92,47.0,793.0,163.0,334.0,151.0,5.8509,341571.08,NEAR BAY
-122.19,37.79,50.0,954.0,217.0,546.0,201.0,2.6667,161291.0,NEAR BAY
-121.01,37.62,35.0,568.0,150.0,622.0,145.0,1.8167,83266.0,INLAND
-121.86,37.41,16.0,2411.0,420.0,1671.0,442.0,6.5004,265717.0,<1H OCEAN
-122.31,37.54,49.0,1340.0,281.0,660.0,284.0,4.163,370415.04,NEAR OCEAN
-117.33,33.24,13.0,4543.0,881.0,2298.0,870.0,2.9386,151873.0,NEAR OCEAN
-118.47,34.03,31.0,2642.0,681.0,1303.0,625.0,3.5987,347827.0,<1H OCEAN
-119.31,36.39,32.0,2293.0,466.0,1538.0,468.0,1.9342,65254.0,INLAND
-118.09,33.92,36.0,2381.0,419.0,1669.0,444.0,4.6976,176663.0,<1H OCEAN
-118.42,33.99,38.0,740.0,171.0,599.0,194.0,4.0893,271846.0,<1H OCEAN
-118.31,33.91,31.0,1415.0,339.0,874.0,289.0,3.8173,175484.0,<1H OCEAN
-118.41,34.02,24.0,2610.0,756.0,1322.0,692.0,3.5022,303510.0,<1H OCEAN
-123.83,41.88,18.0,1504.0,357.0,660.0,258.0,3.13,130887.0,<1H OCEAN
-121.74,39.38,27.0,2596.0,435.0,1100.0,409.0,2.3243,79950.0,INLAND
-121.96,37.53,18.0,2375.0,652.0,1252.0,586.0,2.6198,221367.0,<1H OCEAN
-116.72,34.89,14.0,4527.0,875.0,1640.0,590.0,2.8594,82717.0,INLAND
-118.45,34.17,21.0,2152.0,527.0,996.0,470.0,3.2386,267119.02,<1H OCEAN
-120.43,34.98,21.0,2725.0,514.0,1466.0,488.0,3.6639,143515.0,<1H OCEAN
-118.33,33.98,32.0,1784.0,489.0,1472.0,476.0,1.6477,125316.0,<1H OCEAN
-118.56,34.2,35.0,1770.0,362.0,1083.0,355.0,5.0483,225055.0,<1H OCEAN
-117.82,33.77,27.0,2578.0,314.0,976.0,340.0,7.1882,351833.0,<1H OCEAN
-121.86,37.21,23.0,2552.0,305.0,916.0,316.0,9.1974,499151.98,<1H OCEAN
-117.97,33.74,16.0,1735.0,380.0,784.0,360.0,4.2566,166264.0,<1H OCEAN
-121.82,36.86,17.0,1573.0,272.0,142.0,55.0,2.1719,355412.01,NEAR OCEAN
-119.31,34.41,22.0,2612.0,494.0,1361.0,439.0,4.1319,257107.01,NEAR OCEAN
-118.58,34.19,27.0,4286.0,1071.0,2863.0,1033.0,3.3125,234405.03,<1H OCEAN
-122.42,37.76,52.0,4001.0,1084.0,2129.0,1037.0,3.5052,356099.0,NEAR BAY
-117.35,33.23,4.0,1837.0,287.0,934.0,277.0,3.8958,191268.02,NEAR OCEAN
-118.2,34.03,52.0,774.0,209.0,813.0,203.0,2.3472,135911.0,<1H OCEAN
-118.22,33.98,27.0,1095.0,340.0,1300.0,318.0,2.6548,136361.0,<1H OCEAN
-116.54,33.82,12.0,9482.0,2501.0,2725.0,1300.0,1.5595,102035.0,INLAND
-119.12,36.69,13.0,3963.0,812.0,1905.0,671.0,2.2278,86995.0,INLAND
-116.37,33.19,12.0,4890.0,1152.0,1289.0,570.0,2.5795,107989.0,INLAND
-121.65,40.88,15.0,2909.0,549.0,1537.0,522.0,3.0179,79454.0,INLAND
-122.26,37.78,52.0,1045.0,239.0,496.0,216.0,2.9213,183815.0,NEAR BAY
-116.93,32.82,26.0,4129.0,714.0,1820.0,718.0,4.2586,174168.0,<1H OCEAN
-118.36,34.22,37.0,1512.0,348.0,1545.0,351.0,3.7663,161213.0,<1H OCEAN
-121.92,36.62,52.0,1001.0,191.0,425.0,184.0,3.7614,253588.01,NEAR OCEAN
-120.5,35.03,10.0,10463.0,1756.0,4660.0,1715.0,3.5682,257585.0,<1H OCEAN
-118.23,34.1,41.0,1353.0,379.0,1536.0,416.0,2.1687,158893.0,<1H OCEAN
-118.45,34.19,37.0,1073.0,254.0,739.0,253.0,2.4667,192842.0,<1H OCEAN
-118.37,34.06,52.0,2402.0,506.0,878.0,464.0,4.0217,473685.7,<1H OCEAN
-117.9,33.92,27.0,698.0,116.0,391.0,126.0,5.9177,279732.01,<1H OCEAN
-118.28,34.01,34.0,2305.0,775.0,2450.0,740.0,1.7143,129626.0,<1H OCEAN
-118.98,35.41,36.0,1482.0,266.0,640.0,274.0,3.875,96061.0,INLAND
-118.42,34.27,35.0,674.0,153.0,808.0,173.0,2.6667,146178.0,<1H OCEAN
-118.44,34.07,26.0,3535.0,748.0,1322.0,666.0,7.1674,472476.79,<1H OCEAN
-117.23,33.21,21.0,1934.0,386.0,861.0,381.0,3.6181,200704.0,<1H OCEAN
-118.22,33.94,42.0,1115.0,297.0,1412.0,325.0,3.0903,150892.0,<1H OCEAN
-117.69,33.47,13.0,2020.0,378.0,679.0,290.0,5.756,300683.01,<1H OCEAN
-117.37,33.97,38.0,1156.0,241.0,877.0,200.0,1.4514,90649.0,INLAND
-120.83,38.74,17.0,3685.0,775.0,1714.0,734.0,2.2269,124480.0,INLAND
-119.17,34.17,32.0,1567.0,304.0,1482.0,308.0,3.5867,194433.03,NEAR OCEAN
-118.96,35.38,41.0,2417.0,435.0,973.0,406.0,3.0568,79675.0,INLAND
-117.42,33.94,26.0,2420.0,532.0,1383.0,469.0,3.5403,116736.0,INLAND
-117.36,33.99,42.0,1178.0,261.0,804.0,283.0,2.9688,96303.0,INLAND
-117.93,34.05,36.0,1340.0,221.0,848.0,244.0,4.1731,194565.0,<1H OCEAN
-118.22,34.04,43.0,798.0,308.0,1417.0,325.0,1.4189,139544.0,<1H OCEAN
-121.42,36.57,13.0,2685.0,621.0,2474.0,573.0,2.8775,136162.0,<1H OCEAN
-118.26,34.06,15.0,326.0,123.0,490.0,105.0,1.4886,178873.0,<1H OCEAN
-117.08,33.03,18.0,1339.0,284.0,761.0,290.0,5.3074,156956.0,<1H OCEAN
-118.31,33.9,38.0,1400.0,399.0,1131.0,405.0,3.5417,194416.0,<1H OCEAN
-121.63,39.12,32.0,2574.0,425.0,1099.0,391.0,4.3864,121175.0,INLAND
-118.02,33.94,33.0,2382.0,404.0,1339.0,389.0,5.3016,202203.0,<1H OCEAN
-118.28,33.96,37.0,1812.0,500.0,1640.0,447.0,1.9348,101406.0,<1H OCEAN
-117.06,34.03,27.0,1945.0,446.0,859.0,418.0,1.5203,112982.0,INLAND
-119.29,34.45,26.0,2849.0,535.0,1383.0,532.0,2.6893,225217.0,<1H OCEAN
-117.93,33.73,27.0,3662.0,834.0,3009.0,743.0,3.9816,182722.0,<1H OCEAN
-118.38,33.84,26.0,2869.0,567.0,1157.0,538.0,6.0382,352715.05,<1H OCEAN
-121.15,38.91,23.0,1654.0,299.0,787.0,299.0,4.2723,195146.0,INLAND
-122.32,37.99,24.0,4865.0,968.0,2315.0,893.0,4.2852,174915.0,NEAR BAY
-118.13,34.14,29.0,3559.0,1034.0,1658.0,965.0,3.2643,188360.0,<1H OCEAN
-117.06,34.17,21.0,2520.0,582.0,416.0,151.0,2.712,108099.0,INLAND
-118.19,33.86,36.0,2013.0,546.0,1659.0,522.0,3.1215,157624.0,<1H OCEAN
-118.32,33.92,35.0,1281.0,219.0,710.0,184.0,4.8304,161354.0,<1H OCEAN
-120.68,35.5,19.0,3369.0,673.0,1834.0,646.0,3.7672,182882.0,<1H OCEAN
-121.26,38.66,8.0,1145.0,241.0,447.0,216.0,4.0781,140722.0,INLAND
-118.2,34.21,40.0,1477.0,228.0,609.0,224.0,7.8375,491268.83,<1H OCEAN
-121.81,37.33,4.0,5532.0,778.0,3651.0,770.0,7.2982,347023.01,<1H OCEAN
-117.21,33.82,2.0,4198.0,805.0,1943.0,673.0,3.9052,132204.01,INLAND
-124.17,40.76,26.0,1776.0,361.0,992.0,380.0,2.8056,86454.0,NEAR OCEAN
-122.21,37.48,37.0,1326.0,335.0,1771.0,335.0,3.0147,216393.0,NEAR BAY
-118.26,34.02,39.0,698.0,232.0,1046.0,228.0,2.2356,123901.0,<1H OCEAN
-119.07,36.07,11.0,2265.0,382.0,1285.0,387.0,3.2042,81170.0,INLAND
-118.29,33.89,33.0,2138.0,567.0,1072.0,528.0,2.7428,198756.0,<1H OCEAN
-121.92,37.32,31.0,1902.0,554.0,1485.0,494.0,2.4207,184017.0,<1H OCEAN
-118.05,36.64,34.0,2090.0,478.0,896.0,426.0,2.0357,81736.0,INLAND
-118.3,33.93,36.0,2196.0,633.0,2017.0,583.0,1.3962,121955.0,<1H OCEAN
-115.58,33.88,21.0,1161.0,282.0,724.0,186.0,3.1827,79418.0,INLAND
-117.87,33.81,15.0,3082.0,536.0,1268.0,531.0,3.7604,251893.0,<1H OCEAN
-118.33,34.1,45.0,1913.0,696.0,1552.0,611.0,2.0888,235119.0,<1H OCEAN
-122.1,37.69,41.0,746.0,,387.0,161.0,3.9063,195122.01,NEAR BAY
-119.72,36.82,15.0,946.0,239.0,550.0,246.0,2.2639,69167.0,INLAND
-121.99,37.34,26.0,3637.0,933.0,2249.0,905.0,3.9625,270812.0,<1H OCEAN
-118.24,34.12,29.0,2904.0,892.0,3320.0,765.0,2.6111,182041.0,<1H OCEAN
-122.45,37.71,46.0,2559.0,506.0,1562.0,498.0,4.3846,255563.0,NEAR OCEAN
-117.23,32.74,44.0,1404.0,229.0,513.0,217.0,4.1806,290038.02,NEAR OCEAN
-122.11,37.83,19.0,5130.0,741.0,1887.0,712.0,7.203,361264.01,NEAR BAY
-117.4,34.11,14.0,1933.0,347.0,1443.0,376.0,4.2121,132667.0,INLAND
-117.14,32.7,47.0,552.0,161.0,593.0,174.0,0.9589,89014.0,NEAR OCEAN
-120.6,37.37,10.0,3075.0,498.0,1368.0,487.0,4.6667,133630.0,INLAND
-118.37,33.82,39.0,2794.0,444.0,1319.0,441.0,5.878,391726.09,<1H OCEAN
-122.26,40.19,35.0,2467.0,469.0,1194.0,444.0,2.0425,62923.0,INLAND
-117.9,33.91,36.0,1376.0,257.0,687.0,221.0,3.5403,195042.0,<1H OCEAN
-120.86,37.53,18.0,2829.0,732.0,1751.0,712.0,1.6445,140403.0,INLAND
-118.44,34.03,41.0,1164.0,265.0,561.0,251.0,4.2411,344514.0,<1H OCEAN
-118.45,34.29,30.0,762.0,228.0,840.0,226.0,2.3375,155170.0,<1H OCEAN
-117.73,35.73,35.0,2916.0,594.0,1870.0,432.0,3.625,61633.0,INLAND
-117.3,33.05,34.0,1797.0,458.0,775.0,391.0,3.2308,318213.04,NEAR OCEAN
-117.15,32.77,16.0,2056.0,631.0,847.0,569.0,2.9576,120252.0,NEAR OCEAN
-119.38,36.54,33.0,2465.0,536.0,2030.0,522.0,1.5223,51903.0,INLAND
-117.44,34.08,15.0,5024.0,992.0,3208.0,981.0,3.6025,114611.0,INLAND
-117.24,32.95,18.0,1591.0,268.0,547.0,243.0,5.9547,326256.01,NEAR OCEAN
-120.42,34.96,31.0,3518.0,608.0,1386.0,572.0,3.6212,181430.0,<1H OCEAN
-117.94,33.8,23.0,2757.0,734.0,1811.0,707.0,2.8,199622.0,<1H OCEAN
-121.31,37.96,52.0,1829.0,301.0,694.0,319.0,3.3466,104408.0,INLAND
-122.04,36.96,42.0,538.0,107.0,200.0,104.0,2.1667,220211.03,NEAR OCEAN
-118.05,34.08,30.0,1572.0,427.0,1857.0,428.0,2.4914,164291.0,<1H OCEAN
-120.71,38.73,17.0,2146.0,396.0,862.0,351.0,2.9219,138233.0,INLAND
-118.36,33.98,46.0,1425.0,283.0,782.0,273.0,5.057,244536.0,<1H OCEAN
-122.49,37.89,23.0,1650.0,403.0,541.0,336.0,6.0238,452950.74,NEAR BAY
-121.32,37.96,5.0,123.0,21.0,50.0,20.0,2.7656,80805.0,INLAND
-117.88,34.06,23.0,6689.0,1124.0,3081.0,1047.0,5.9254,411215.02,<1H OCEAN
-118.29,34.06,23.0,2040.0,778.0,2235.0,697.0,1.9309,231326.0,<1H OCEAN
-118.35,33.93,34.0,617.0,189.0,810.0,180.0,1.9766,163099.0,<1H OCEAN
-122.07,37.13,26.0,1127.0,199.0,543.0,199.0,4.9792,257843.0,NEAR OCEAN
-121.04,37.78,32.0,2916.0,528.0,1466.0,473.0,2.5643,160898.0,INLAND
-117.11,32.77,48.0,1502.0,272.0,590.0,265.0,2.5952,170454.0,NEAR OCEAN
-118.34,33.99,48.0,2009.0,335.0,919.0,297.0,4.8125,174626.0,<1H OCEAN
-116.48,33.96,11.0,1381.0,300.0,644.0,248.0,2.3382,95807.0,INLAND
-117.07,32.77,34.0,2245.0,394.0,1849.0,429.0,3.5446,176526.0,NEAR OCEAN
-118.35,34.05,44.0,1856.0,493.0,1374.0,469.0,2.0984,167110.0,<1H OCEAN
-118.23,34.18,45.0,2332.0,,943.0,339.0,8.1132,457536.22,<1H OCEAN
-121.44,38.61,41.0,1404.0,313.0,765.0,330.0,1.8792,65552.0,INLAND
-121.85,37.28,17.0,4208.0,954.0,1476.0,904.0,2.3971,120190.0,<1H OCEAN
-118.32,34.03,47.0,1082.0,198.0,455.0,193.0,3.0132,189416.0,<1H OCEAN
-117.28,32.74,33.0,4168.0,1112.0,1785.0,984.0,2.7515,259745.0,NEAR OCEAN
-121.3,38.68,19.0,2655.0,438.0,1253.0,454.0,5.2817,153332.0,INLAND
-117.87,33.82,26.0,2435.0,346.0,1088.0,350.0,5.9397,262190.0,<1H OCEAN
-117.06,32.56,17.0,2803.0,683.0,2768.0,676.0,1.7958,131514.0,NEAR OCEAN
-121.99,38.34,16.0,1470.0,261.0,748.0,256.0,4.0433,130092.0,INLAND
-122.44,37.76,50.0,2589.0,569.0,945.0,544.0,5.2519,401657.19,NEAR BAY
-121.0,39.0,4.0,170.0,23.0,93.0,27.0,10.9891,297822.03,INLAND
-122.37,40.39,12.0,3783.0,702.0,1970.0,639.0,3.3005,105151.0,INLAND
-118.24,33.93,32.0,779.0,201.0,861.0,219.0,1.0625,90946.0,<1H OCEAN
-118.18,34.02,33.0,832.0,226.0,987.0,220.0,3.0972,132475.0,<1H OCEAN
-122.45,37.67,36.0,1664.0,326.0,963.0,322.0,4.7813,254202.0,NEAR OCEAN
-121.42,38.63,42.0,1385.0,273.0,740.0,274.0,2.6055,88774.0,INLAND
-122.4,38.34,33.0,1408.0,273.0,520.0,212.0,3.5781,225944.0,<1H OCEAN
-118.29,34.08,34.0,479.0,182.0,557.0,170.0,1.525,211752.0,<1H OCEAN
-120.27,36.29,11.0,1337.0,412.0,1376.0,318.0,2.4398,78739.0,INLAND
-122.42,37.66,36.0,725.0,121.0,335.0,140.0,4.125,315859.01,NEAR OCEAN
-119.06,34.23,23.0,3471.0,510.0,2002.0,555.0,5.2742,259281.0,<1H OCEAN
-118.44,34.17,25.0,4966.0,1134.0,1941.0,958.0,3.8081,295870.03,<1H OCEAN
-118.15,33.77,27.0,3043.0,787.0,1398.0,747.0,3.5528,276703.03,NEAR OCEAN
-121.57,39.13,30.0,442.0,103.0,413.0,88.0,1.5694,62910.0,INLAND
-117.6,33.45,4.0,2369.0,566.0,996.0,435.0,5.4031,269047.04,NEAR OCEAN
-121.36,38.61,37.0,2191.0,394.0,951.0,362.0,3.8882,149369.0,INLAND
-118.51,34.2,34.0,2871.0,581.0,1350.0,535.0,3.7049,227371.0,<1H OCEAN
-118.31,34.09,37.0,773.0,,835.0,312.0,1.8576,211647.01,<1H OCEAN
-117.9,34.15,21.0,2056.0,461.0,1332.0,429.0,3.3942,187428.0,INLAND
-118.27,33.94,30.0,1764.0,397.0,1406.0,362.0,1.449,93990.0,<1H OCEAN
-120.76,38.73,17.0,512.0,129.0,314.0,140.0,1.5625,107797.0,INLAND
-117.47,33.91,21.0,3491.0,760.0,1920.0,669.0,2.2241,122712.0,INLAND
-121.79,37.3,10.0,5469.0,950.0,3083.0,906.0,5.9399,271137.0,<1H OCEAN
-118.13,33.88,32.0,1788.0,459.0,1131.0,461.0,3.5278,185753.0,<1H OCEAN
-118.08,33.96,35.0,2104.0,399.0,1659.0,387.0,4.0096,164286.0,<1H OCEAN
-118.4,34.18,32.0,3724.0,899.0,1912.0,791.0,3.5711,298101.0,<1H OCEAN
-117.11,32.97,9.0,1531.0,242.0,850.0,240.0,6.0862,248493.0,<1H OCEAN
-122.37,40.55,26.0,1435.0,234.0,544.0,232.0,2.6705,118969.0,INLAND
-117.06,32.7,12.0,3943.0,737.0,3280.0,751.0,4.112,145433.0,NEAR OCEAN
-117.79,34.07,34.0,975.0,192.0,870.0,183.0,3.7933,124560.0,INLAND
-120.81,39.02,30.0,806.0,189.0,326.0,146.0,2.8155,109098.0,INLAND
-122.27,37.79,27.0,1055.0,347.0,718.0,302.0,2.6354,191012.01,NEAR BAY
-117.87,34.15,37.0,2655.0,415.0,1056.0,401.0,5.4224,263694.0,INLAND
-121.24,38.67,28.0,3558.0,589.0,1742.0,581.0,4.0182,133282.0,INLAND
-117.35,33.68,10.0,516.0,107.0,282.0,96.0,4.2788,148889.01,<1H OCEAN
-121.93,36.99,19.0,6356.0,1100.0,2954.0,1070.0,4.7325,282371.01,NEAR OCEAN
-122.78,39.05,15.0,1601.0,323.0,661.0,269.0,2.6181,112181.0,INLAND
-118.75,34.27,20.0,3495.0,449.0,1629.0,428.0,5.8096,264045.01,<1H OCEAN
-122.44,37.77,52.0,2994.0,736.0,1428.0,700.0,3.0766,439027.08,NEAR BAY
-118.49,34.02,28.0,1394.0,582.0,716.0,543.0,1.5132,392454.0,<1H OCEAN
-118.01,33.83,29.0,3963.0,772.0,2104.0,743.0,4.9803,216077.0,<1H OCEAN
-117.96,34.0,33.0,5462.0,952.0,3527.0,914.0,4.4038,194803.0,<1H OCEAN
-121.26,38.73,14.0,3323.0,499.0,1527.0,540.0,5.3451,179063.0,INLAND
-118.14,33.77,49.0,2792.0,690.0,1301.0,648.0,3.2917,313942.0,NEAR OCEAN
-117.88,33.84,33.0,1526.0,237.0,906.0,245.0,5.1782,221018.0,<1H OCEAN
-117.31,34.08,37.0,953.0,231.0,611.0,230.0,1.9926,80086.0,INLAND
-121.6,39.68,15.0,1677.0,345.0,844.0,330.0,2.3958,104772.0,INLAND
-121.15,38.21,18.0,4176.0,700.0,2164.0,699.0,4.0365,166463.0,INLAND
-121.83,37.37,43.0,821.0,149.0,370.0,135.0,4.25,219262.0,<1H OCEAN
-117.11,32.59,18.0,2329.0,580.0,1538.0,567.0,2.1179,141922.0,NEAR OCEAN
-122.25,38.16,17.0,4459.0,944.0,1812.0,888.0,2.9375,121800.0,NEAR BAY
-119.17,34.17,42.0,1411.0,300.0,1295.0,339.0,2.6667,199586.02,NEAR OCEAN
-117.06,32.57,17.0,2252.0,378.0,1776.0,365.0,4.6364,144604.0,NEAR OCEAN
-120.62,38.39,15.0,3750.0,691.0,1444.0,603.0,2.7399,129765.0,INLAND
-118.92,34.17,17.0,1552.0,246.0,685.0,244.0,5.9836,294564.02,<1H OCEAN
-122.43,37.74,52.0,1514.0,314.0,724.0,301.0,5.3292,324306.08,NEAR BAY
-122.02,37.6,36.0,1633.0,345.0,1382.0,338.0,3.694,162143.0,NEAR BAY
-118.0,33.76,29.0,1982.0,503.0,1426.0,502.0,3.0263,191345.0,<1H OCEAN
-121.9,37.4,16.0,2998.0,603.0,1606.0,615.0,3.7622,175876.0,<1H OCEAN
-117.33,34.08,35.0,2240.0,423.0,1394.0,396.0,3.1799,93160.0,INLAND
-117.99,33.78,15.0,4273.0,993.0,2300.0,946.0,3.5313,198592.0,<1H OCEAN
-122.46,37.73,52.0,2401.0,346.0,812.0,328.0,6.8322,400668.12,NEAR BAY
-117.87,33.84,16.0,1545.0,354.0,730.0,350.0,4.5112,158103.0,<1H OCEAN
-118.36,34.15,41.0,3545.0,698.0,1221.0,651.0,4.3,478747.77,<1H OCEAN
-118.23,33.89,16.0,5003.0,1180.0,4145.0,1159.0,2.1389,132018.0,<1H OCEAN
-122.33,37.94,44.0,1769.0,332.0,828.0,309.0,4.0526,153915.0,NEAR BAY
-122.45,37.79,52.0,3069.0,579.0,1107.0,536.0,5.5634,482148.86,NEAR BAY
-118.23,34.21,50.0,309.0,47.0,121.0,45.0,6.213,302183.1,<1H OCEAN
-117.28,33.18,14.0,676.0,118.0,384.0,126.0,6.2096,229110.05,NEAR OCEAN
-118.2,34.14,52.0,2090.0,466.0,1219.0,390.0,4.0909,211249.0,<1H OCEAN
-122.17,37.76,41.0,1594.0,367.0,1074.0,355.0,1.9356,91579.0,NEAR BAY
-117.05,32.61,26.0,1563.0,286.0,1145.0,313.0,3.8615,138296.0,NEAR OCEAN
-117.89,33.72,25.0,4343.0,847.0,3872.0,850.0,4.65,202849.0,<1H OCEAN
-117.32,34.14,32.0,1691.0,353.0,1457.0,329.0,1.8438,70725.0,INLAND
-118.21,33.98,39.0,1315.0,306.0,1257.0,298.0,3.2788,160993.0,<1H OCEAN
-118.85,34.25,17.0,5593.0,732.0,1992.0,660.0,7.2965,342715.0,<1H OCEAN
-119.04,36.07,26.0,2185.0,435.0,1108.0,419.0,2.2277,73426.0,INLAND
-118.47,34.0,38.0,1235.0,390.0,891.0,376.0,2.7143,319230.07,<1H OCEAN
-118.17,33.77,45.0,2143.0,697.0,1004.0,594.0,3.0153,238404.03,NEAR OCEAN
-119.85,36.77,27.0,1510.0,344.0,847.0,295.0,2.9315,80566.0,INLAND
-117.03,34.07,16.0,3784.0,577.0,1615.0,525.0,4.2333,199426.0,INLAND
-117.8,33.52,50.0,1152.0,341.0,519.0,225.0,3.053,425908.64,<1H OCEAN
-118.16,33.91,28.0,2922.0,739.0,3013.0,673.0,2.9531,137004.0,<1H OCEAN
-121.24,38.66,14.0,3335.0,440.0,1329.0,429.0,6.2082,246819.0,INLAND
-117.94,33.87,46.0,2066.0,450.0,1275.0,448.0,3.9375,186955.0,<1H OCEAN
-118.19,34.05,29.0,855.0,199.0,785.0,169.0,2.6964,125179.0,<1H OCEAN
-120.57,38.35,17.0,1504.0,358.0,661.0,250.0,2.2604,92063.0,INLAND
-120.37,38.25,13.0,4495.0,856.0,1149.0,459.0,2.5352,119656.0,INLAND
-118.48,34.23,35.0,1963.0,310.0,919.0,297.0,4.7583,259956.04,<1H OCEAN
-118.23,33.99,37.0,378.0,176.0,714.0,156.0,2.1912,115934.0,<1H OCEAN
-118.37,34.16,40.0,1973.0,382.0,774.0,352.0,4.4122,299897.01,<1H OCEAN
-117.84,34.1,17.0,7836.0,1624.0,4419.0,1526.0,3.8465,182774.0,<1H OCEAN
-122.0,37.32,34.0,3450.0,731.0,1915.0,689.0,4.7402,253574.0,<1H OCEAN
-121.79,36.68,22.0,6912.0,1513.0,3794.0,1455.0,3.0608,168133.0,<1H OCEAN
-118.55,34.26,21.0,4018.0,536.0,1508.0,529.0,8.203,424929.05,<1H OCEAN
-122.0,37.86,18.0,8953.0,1074.0,3011.0,993.0,10.7372,489535.88,<1H OCEAN
-115.46,33.19,33.0,1234.0,373.0,777.0,298.0,1.0,46369.0,INLAND
-118.21,34.08,26.0,2574.0,807.0,3163.0,802.0,1.9495,166463.0,<1H OCEAN
-122.86,40.56,12.0,1350.0,300.0,423.0,172.0,1.7393,81331.0,INLAND
-121.94,38.41,15.0,1263.0,211.0,665.0,208.0,4.5,223555.0,INLAND
-119.7,34.42,43.0,1802.0,557.0,1490.0,538.0,2.675,244773.0,<1H OCEAN
-118.04,33.81,22.0,4057.0,624.0,2204.0,643.0,5.8527,257560.02,<1H OCEAN
-118.46,34.0,52.0,888.0,206.0,376.0,194.0,3.875,372104.1,<1H OCEAN
-117.87,33.89,19.0,1674.0,243.0,786.0,234.0,6.4218,275952.0,<1H OCEAN
-117.25,34.13,35.0,861.0,148.0,381.0,138.0,2.5234,85947.0,INLAND
-118.23,34.21,36.0,2988.0,719.0,1357.0,657.0,3.5174,274320.0,<1H OCEAN
-118.29,34.08,38.0,380.0,130.0,445.0,140.0,1.9286,151262.0,<1H OCEAN
-122.08,37.97,9.0,2643.0,439.0,1105.0,467.0,6.6579,274150.01,NEAR BAY
-122.1,37.9,38.0,827.0,144.0,368.0,136.0,6.5095,315351.05,NEAR BAY
-118.27,34.11,41.0,4138.0,1130.0,1859.0,1030.0,2.978,278109.0,<1H OCEAN
-121.8,37.32,20.0,2473.0,476.0,2228.0,501.0,5.6817,228792.0,<1H OCEAN
-118.29,34.04,44.0,1941.0,579.0,2049.0,535.0,2.0405,144201.0,<1H OCEAN
-122.55,38.07,38.0,3392.0,709.0,1894.0,713.0,3.0573,299932.0,NEAR BAY
